tenderID,title,cpvs,complaints,complaints.status,questions,answer,documents,methodType,value,procuringEntity,status,region
UA-2017-02-07-000444-a,Послуги з ремонту і технічного обслуговування протипожежного обладнання,504,1,invalid,0,0,6,belowThreshold,4500,3190337,complete,273
UA-2017-02-07-001588-c,БЕНЗОПИЛА STIHL MS 260,438,0,0,1,1,2,belowThreshold,48000,36742802,complete,824
UA-2017-02-03-000518-c,КОД ДК 021:2015 – 15510000-6 МОЛОКО ТА ВЕРШКИ (МОЛОКО (ЗА ТАЛОНАМИ)),155,0,0,0,0,7,belowThreshold,63000,5465258,unsuccessful,40
UA-2017-02-21-000557-b,Дверні блоки,442,0,0,0,0,1,belowThreshold,13000,1981498,complete,423
UA-2017-02-13-000715-c,Розподіл газу,652,0,0,0,0,1,belowThreshold,3855,39764153,unsuccessful,592
UA-2017-02-02-002646-b,"Пара, гаряча вода та пов’язана продукція",93,0,0,0,0,1,negotiation.quick,20194000,2143703,complete,81
UA-2017-02-13-000151-a,Аварійно-ремонтна майстерня TK-G 3309 APBM або еквівалент,341,0,0,0,0,9,aboveThresholdUA,1000000,4394579,complete,748
UA-2017-02-03-000750-b,Пара гаряча вода та пов'язана продукція,93,0,0,0,0,1,negotiation,426730,4053482,complete,100
UA-2017-02-20-000494-b,Послуги з ремонту і технічного обслуговування електричного і механічного устаткування будівель,507,0,0,0,0,1,belowThreshold,13400,3190277,complete,845
UA-2017-02-27-000266-c,Бензин та дизпаливо,91,0,0,0,0,3,aboveThresholdUA,385040,37288833,unsuccessful,810
UA-2017-02-22-000636-a,Свіжі овочі та фрукти 2 лота: Лот №1 Свіжі овочі; Лот №2 Свіжі фрукти,32,0,0,0,0,13,aboveThresholdUA,272000,13761568,unsuccessful,263
UA-2017-02-21-002314-c,Бензин А-92 (по талонах),91,0,0,0,0,3,belowThreshold,22303.75,26000411,unsuccessful,852
UA-2017-02-10-002117-c,Підшипники в асортименті,444,0,0,0,0,3,belowThreshold,13000,40885849,complete,773
UA-2017-02-09-001358-c,"Морожена риба: Хек без голови, випотрошена); Морожена риба: Оселедець; Морожена риба: Скумбрія",152,0,0,0,0,6,belowThreshold,28750,26000411,complete,852
UA-2017-02-21-002329-c,електрична енергія,93,0,0,0,0,3,negotiation.quick,1018399.95,8563091,cancelled,852
UA-2017-02-22-000628-c,"Послуги з розробки проектно-кошторисної документації на реконструкцію котельні,  КЗ «Дніпропетровський протитуберкульозний диспансер» ДОР (заміна природного газу на альтернативне топливо) за адресою: вул. Яхненківська, 39, м. Дніпро (ДК 021:2015 код 71000000-8 «Архітектурні, будівельні інженерні та інспекційні послуги»).",710,0,0,5,5,6,belowThreshold,200000,1984754,complete,490
UA-2017-02-01-000390-b,м'ясо яловиче,151,0,0,0,0,3,belowThreshold,99000,23953949,complete,803
UA-2017-02-21-002448-c,Технічне обслуговування системи автоматичної пожежної сигналізації,752,0,0,0,0,1,belowThreshold,10000,1489368,complete,21
UA-2017-02-08-002757-c,Фарби ПФ,448,0,0,1,1,8,belowThreshold,84107,24981089,complete,122
UA-2017-02-14-001732-c,Продукція для чищення,398,0,0,0,0,3,belowThreshold,105000,5415970,complete,40
UA-2017-02-17-001012-c,Хімічні та лабораторні реактиви,336,0,0,0,0,9,aboveThresholdUA,700000,2003557,complete,611
UA-2017-02-28-001096-a,"ДК 021:2015 ""15830000-5 Цукор і супутня продукція"" (Цукор)",158,0,0,0,0,4,aboveThresholdUA,506748,2143347,complete,896
UA-2017-02-09-000879-c,Рибні консерви та інші рибні страви і пресерви,152,0,0,0,0,1,belowThreshold,22831,21722281,complete,228
UA-2017-02-08-001379-c,«Гумові вироби» код за ДК 021:2015 -19510000-4  (Шини та ободові стрічки).,195,0,0,0,0,2,belowThreshold,41000,3360905,cancelled,36
UA-2017-02-21-002727-c,"Капітальний ремонт фасаду  ДНЗ № 85 за адресою: проспект Корольова, 8-А у Святошинському районі м. Києва",454,0,0,0,0,5,belowThreshold,550000,37498536,complete,31
UA-2017-02-24-000089-c,"Підгузники для дорослих сені стандарт 3 №30,  пелюшки гігієнічні сені софт 60х90 №30",337,0,0,0,0,2,belowThreshold,31000,21423443,cancelled,602
UA-2017-02-21-000518-b,Щіткотримачі (електродвигунів),311,0,0,0,0,5,belowThreshold,90000,30950099,complete,500
UA-2017-02-28-000011-b,Тістомісильна машина,422,0,0,1,1,2,belowThreshold,49000,32830931,unsuccessful,934
UA-2017-02-01-001672-b,"ДК 021:2015 код 09320000-8 Пара, гаряча вода та пов’язана продукція (теплова енергія)",93,0,0,0,0,24,negotiation.quick,276708,38266365,complete,20
UA-2017-02-17-001492-c,холодильник,397,0,0,1,1,2,belowThreshold,6780,4350694,complete,46
UA-2017-02-22-002036-c,Медичні матеріали,331,0,0,0,0,3,belowThreshold,10940,37179958,complete,512
UA-2017-02-20-001917-c,"Встановлення, ремонт, фарбування конструкцій дорожніх знаків та інших елементів вулично-шляхової мережі",349,0,0,0,0,7,aboveThresholdUA,500000,4056115,complete,790
UA-2017-02-13-001193-a,Наркотичні лікарські засоби,336,0,0,0,0,1,belowThreshold,152000,39072140,complete,10
UA-2017-02-19-000042-c,"Капітальний ремонт зовнішнього оздоблення фасаду з утепленням житлового будинку за адресою: вул. Теодора Драйзера, 2-а",454,0,0,0,0,4,belowThreshold,297000,37501648,complete,22
UA-2017-02-09-000688-b,Рис,32,0,0,0,0,1,belowThreshold,11800,1997372,complete,826
UA-2017-02-27-001286-b,"Кефір, йогурт",155,0,0,0,0,1,belowThreshold,52800,3188926,unsuccessful,806
UA-2017-02-16-000751-a,Папір білий А4 80г/м2,301,0,0,0,0,4,belowThreshold,8500,19390067,complete,760
UA-2017-02-23-001932-c,"Кетгут шовний матеріал що розсмоктується (полірований), без голки, стерильний, довжина 1,5 м, умовний розмір 2 (метричний розмір 5).",330,0,0,0,0,3,belowThreshold,22500,35492401,complete,460
UA-2017-02-22-000689-b,"34320000-6 Механічні запасні частини, крім двигунів і частин двигунів",343,0,0,0,0,3,belowThreshold,13950,3359500,cancelled,611
UA-2017-02-22-000143-c,Пісок гранатовий MESH 80,148,0,0,0,0,4,aboveThresholdUA,999000,26444970,complete,715
UA-2017-02-21-000478-a,33600000-6 (Фармацевтична продукція) (Препарати лікарські) 16 лотів,336,0,0,0,0,9,aboveThresholdUA,2242330.7199999997,26385055,complete,40
UA-2017-02-21-000063-b,пакети для сміття,196,0,0,0,0,8,belowThreshold,8900,32121458,complete,690
UA-2017-02-27-001036-b,45233000-9 (капітальний ремонт дорожнього покриття приватного сектору по вул. Віті Хоменка в Інгульському районі м. Миколаєва),452,0,0,0,0,6,aboveThresholdUA,2120307,5410582,unsuccessful,540
UA-2017-02-01-000101-c,м'ясо яловиче без кісток,151,0,0,0,0,6,belowThreshold,6475,23922593,unsuccessful,771
UA-2017-02-17-000986-c,Папір офісний,301,0,0,1,1,4,belowThreshold,7000,5536188,complete,875
UA-2017-02-10-001272-c,Гайки,445,0,0,0,0,4,aboveThresholdUA,44873.12,40123439,complete,824
UA-2017-02-21-000096-c,Прдукція  твариництва  та супутня  продукція,30,0,0,0,0,3,belowThreshold,3500,25973198,complete,534
UA-2017-02-06-002515-b,"Пара , гаряча вода та пов’язана продукція",93,0,0,0,0,2,negotiation.quick,769000,2143442,complete,782
UA-2017-02-24-000030-a,Зошити,228,0,0,0,0,2,belowThreshold,3253.18,38728507,complete,540
UA-2017-02-08-003096-c,"Пара, гаряча вода та пов'язана продукція",93,0,0,0,0,3,negotiation.quick,625715,1982885,complete,457
UA-2017-02-22-001501-c,Дезінфекційні засоби,244,0,0,0,0,3,belowThreshold,47000,26021206,complete,40
UA-2017-02-24-000198-a,Відсів,142,0,0,1,1,4,aboveThresholdUA,1200000,4377859,complete,677
UA-2017-02-08-001818-c,Фрукти  (код за ДК 021:2015-03222000-3) – фрукти і горіхи,32,0,0,0,0,10,aboveThresholdUA,684000,25908539,complete,430
UA-2017-02-02-002071-b,Капітальний ремонт шиферної покрівлі та оголовків ДВК житлового будинку №6 по вул.І.Лейко м.Лиман,452,0,0,0,0,6,belowThreshold,143600,31046265,complete,844
UA-2017-02-21-002273-c,ДК021-2015:24450000-3 Агрохімічна продукція(інсектициди).,244,0,0,1,1,1,belowThreshold,3500,21395391,unsuccessful,140
UA-2017-02-20-000756-c,Електрична енергія,93,0,0,0,0,6,negotiation,863964,20915954,cancelled,540
UA-2017-02-22-000400-a,Надання послуг по заправці катріджів для принтерів та  багатофункціональних пристроїв,503,0,0,0,0,5,belowThreshold,8100,37837203,complete,532
UA-2017-02-27-001011-b,Сирні продукти,155,0,0,0,0,3,belowThreshold,162500,33240845,complete,41
